0.000000 0.000000 0.000000 0.000000 0.000000
-7	-70	-514	0.679	357
-7	-70	-514	0.679	358
-9	-71	-513	0.681	359
-8	-70	-513	0.679	360
-8	-71	-513	0.680	361
-7	-69	-514	0.680	362
-8	-70	-514	0.679	363
-8	-71	-513	0.680	364
-8	-70	-513	0.679	365
-8	-70	-513	0.680	366
-8	-68	-514	0.680	367
-8	-70	-512	0.679	368
-8	-68	-514	0.679	369
-8	-69	-514	0.682	370
-8	-68	-514	0.680	371
-8	-68	-514	0.680	372
-8	-69	-513	0.681	373
-8	-70	-513	0.681	374
-7	-68	-514	0.679	375
-7	-70	-512	0.681	376
-7	-68	-514	0.680	377
-7	-69	-513	0.680	378
-8	-69	-513	0.681	379
-8	-69	-512	0.681	380
-7	-69	-514	0.682	381
-7	-70	-513	0.681	382
-7	-68	-514	0.679	383
-7	-69	-513	0.681	384
-8	-71	-513	0.681	385
-8	-70	-513	0.681	386
-7	-70	-513	0.680	387
-7	-70	-513	0.682	388
-7	-69	-514	0.682	389
-8	-70	-512	0.682	390
-7	-69	-514	0.680	391
-7	-69	-513	0.680	392
-7	-69	-514	0.680	393
-7	-69	-514	0.679	394
-8	-70	-513	0.681	395
-6	-70	-513	0.682	396
-8	-71	-514	0.681	397
-7	-70	-514	0.682	398
-7	-69	-513	0.682	399
-7	-69	-514	0.682	400
-7	-70	-514	0.682	401
-7	-69	-514	0.682	402
-8	-70	-513	0.682	403
-7	-69	-513	0.682	404
-8	-69	-514	0.682	405
-8	-69	-514	0.682	406
-7	-69	-513	0.680	407
-7	-69	-514	0.682	408
-6	-68	-515	0.682	409
-6	-70	-514	0.680	410
-7	-71	-513	0.681	411
-7	-72	-512	0.683	412
-7	-72	-513	0.680	413
-8	-72	-514	0.680	414
-8	-71	-514	0.683	415
-7	-71	-514	0.680	416
-7	-72	-513	0.682	417
-7	-71	-514	0.681	418
-7	-73	-513	0.682	419
-7	-72	-513	0.680	420
-7	-73	-514	0.682	421
-6	-72	-514	0.682	422
-7	-72	-514	0.681	423
-7	-71	-514	0.681	424
-8	-72	-513	0.682	425
-8	-71	-514	0.682	426
-9	-73	-512	0.682	427
-7	-72	-513	0.682	428
-7	-72	-513	0.682	429
-7	-71	-514	0.682	430
-7	-71	-513	0.683	431
-8	-71	-514	0.683	432
-10	-72	-513	0.682	433
-8	-71	-514	0.683	434
-7	-70	-514	0.683	435
-7	-71	-514	0.683	436
-8	-73	-513	0.682	437
-8	-74	-513	0.684	438
-8	-74	-513	0.684	439
-8	-73	-514	0.683	440
-8	-74	-513	0.684	441
-8	-74	-513	0.685	442
-9	-73	-513	0.684	443
-8	-74	-513	0.683	444
-7	-72	-514	0.684	445
-9	-74	-512	0.684	446
-8	-73	-514	0.683	447
-8	-73	-513	0.684	448
-7	-73	-513	0.683	449
-8	-73	-513	0.685	450
-7	-73	-513	0.686	451
-7	-73	-513	0.685	452
-7	-72	-514	0.686	453
-7	-72	-514	0.685	454
-7	-74	-513	0.686	455
-7	-72	-514	0.683	456
-9	-73	-514	0.686	457
-8	-73	-514	0.684	458
-8	-72	-513	0.685	459
-8	-72	-514	0.685	460
-8	-73	-514	0.685	461
-8	-73	-513	0.685	462
-7	-72	-514	0.684	463
-9	-74	-512	0.685	464
-8	-72	-514	0.684	465
-8	-73	-513	0.684	466
-8	-74	-513	0.684	467
-8	-74	-513	0.687	468
-8	-73	-514	0.685	469
-8	-73	-513	0.686	470
-7	-73	-513	0.685	471
-7	-73	-513	0.685	472
-7	-72	-513	0.686	473
-7	-72	-513	0.685	474
-7	-71	-514	0.687	475
-8	-72	-513	0.685	476
-7	-71	-514	0.687	477
-8	-71	-514	0.687	478
-8	-71	-513	0.687	479
-7	-71	-513	0.687	480
-7	-71	-513	0.687	481
-6	-72	-513	0.687	482
-7	-71	-513	0.687	483
-7	-70	-514	0.687	484
-7	-71	-514	0.686	485
-7	-71	-513	0.688	486
-6	-71	-513	0.687	487
-6	-71	-514	0.688	488
-7	-71	-514	0.689	489
-7	-71	-514	0.688	490
-8	-71	-513	0.690	491
-8	-72	-512	0.689	492
-9	-73	-513	0.689	493
-7	-74	-512	0.690	494
-7	-73	-513	0.691	495
-7	-74	-512	0.690	496
-8	-73	-513	0.691	497
-8	-73	-514	0.690	498
-8	-73	-514	0.691	499
-7	-73	-513	0.690	500
-6	-71	-513	0.690	501
-7	-72	-513	0.690	502
-7	-72	-514	0.690	503
-8	-73	-513	0.691	504
-7	-73	-513	0.688	505
-8	-73	-513	0.689	506
-7	-72	-513	0.690	507
-7	-72	-514	0.690	508
-8	-73	-513	0.690	509
-8	-73	-514	0.689	510
-8	-76	-512	0.688	511
-7	-75	-514	0.691	512
-8	-75	-513	0.688	513
-7	-72	-513	0.689	514
-9	-74	-512	0.689	515
-8	-74	-513	0.687	516
-8	-78	-512	0.690	517
-8	-76	-513	0.689	518
-8	-75	-513	0.690	519
-7	-77	-512	0.690	520
-8	-77	-513	0.690	521
-7	-76	-514	0.687	522
-8	-76	-513	0.688	523
-8	-75	-513	0.688	524
-8	-77	-513	0.688	525
-8	-77	-513	0.688	526
-8	-76	-513	0.687	527
-7	-76	-514	0.689	528
-7	-76	-513	0.688	529
-7	-77	-512	0.688	530
-7	-77	-514	0.689	531
-7	-77	-513	0.687	532
-8	-77	-512	0.687	533
-7	-77	-513	0.686	534
-7	-78	-512	0.688	535
-8	-78	-513	0.686	536
-6	-80	-513	0.686	537
-6	-79	-513	0.686	538
-7	-77	-512	0.687	539
-7	-76	-513	0.687	540
-8	-77	-513	0.687	541
-8	-78	-512	0.687	542
-7	-78	-513	0.685	543
-7	-78	-513	0.685	544
-9	-77	-514	0.685	545
-9	-78	-513	0.687	546
-7	-77	-513	0.687	547
-8	-77	-512	0.685	548
-8	-77	-513	0.685	549
-8	-78	-513	0.687	550
-7	-76	-514	0.687	551
-8	-76	-513	0.687	552
-7	-77	-513	0.684	553
-8	-75	-513	0.685	554
-7	-75	-513	0.687	555
-8	-76	-512	0.687	556
-8	-75	-513	0.685	557
-8	-76	-513	0.685	558
-8	-76	-514	0.684	559
-8	-76	-513	0.685	560
-7	-75	-513	0.687	561
-7	-75	-513	0.685	562
-6	-75	-514	0.687	563
-8	-75	-513	0.687	564
-7	-75	-513	0.685	565
-8	-76	-513	0.687	566
-7	-74	-514	0.685	567
-7	-75	-513	0.686	568
-7	-75	-513	0.685	569
-7	-75	-513	0.685	570
-7	-75	-513	0.684	571
-7	-75	-513	0.687	572
-7	-76	-513	0.687	573
-7	-75	-514	0.686	574
-8	-75	-514	0.687	575
-8	-75	-513	0.686	576
-8	-76	-513	0.685	577
-7	-75	-512	0.685	578
-7	-75	-512	0.687	579
-7	-74	-513	0.687	580
-7	-77	-512	0.687	581
-7	-75	-513	0.687	582
-8	-76	-513	0.687	583
-7	-77	-513	0.687	584
-7	-76	-512	0.687	585
-6	-74	-515	0.687	586
-7	-76	-513	0.687	587
-8	-75	-513	0.688	588
-7	-76	-513	0.687	589
-7	-76	-513	0.686	590
-8	-76	-514	0.687	591
-8	-77	-513	0.687	592
-5	-81	-513	0.685	593
-7	-81	-513	0.687	594
-8	-81	-513	0.685	595
-7	-80	-513	0.685	596
-7	-80	-513	0.686	597
-8	-81	-513	0.686	598
-7	-82	-512	0.687	599
0.000000 0.000000 0.000000 0.000000 0.000000
-50	5	-517	0.318	5
-30	-41	-503	0.319	6
-30	-34	-525	0.321	7
-30	-40	-525	0.337	8
-33	-48	-509	0.394	9
-11	-51	-502	0.469	10
-5	-31	-518	0.547	11
-16	-57	-514	0.608	12
-18	-47	-509	0.658	13
-8	-72	-514	0.699	14
-4	-53	-515	0.735	15
-11	-60	-516	0.770	16
13	-47	-510	0.806	17
-10	-64	-513	0.835	18
-8	-63	-513	0.857	19
-10	-57	-515	0.882	20
-9	-60	-513	0.900	21
-8	-59	-515	0.919	22
-9	-61	-513	0.932	23
-7	-60	-515	0.945	24
-8	-62	-514	0.957	25
-9	-62	-514	0.969	26
-9	-63	-514	0.978	27
-9	-62	-514	0.986	28
-11	-61	-513	0.995	29
-10	-63	-514	1.003	30
-12	-65	-513	1.011	31
-11	-63	-515	1.018	32
-11	-64	-513	1.023	33
-10	-67	-512	1.028	34
-11	-66	-513	1.035	35
-11	-66	-514	1.040	36
-10	-66	-514	1.044	37
-9	-65	-514	1.048	38
-10	-66	-513	1.054	39
-9	-67	-514	1.056	40
-10	-68	-514	1.061	41
-9	-67	-514	1.065	42
-12	-68	-512	1.070	43
-8	-67	-514	1.073	44
-7	-67	-515	1.077	45
-11	-67	-514	1.078	46
-11	-68	-513	1.082	47
-9	-68	-514	1.085	48
-10	-71	-513	1.088	49
-11	-70	-514	1.093	50
-12	-69	-513	1.094	51
-12	-70	-513	1.098	52
-10	-70	-513	1.099	53
-9	-71	-513	1.102	54
-12	-70	-514	1.102	55
-8	-70	-514	1.107	56
-10	-73	-513	1.110	57
-8	-74	-512	1.111	58
-11	-72	-514	1.113	59
-11	-75	-513	1.114	60
-11	-77	-513	1.115	61
-11	-76	-513	1.116	62
-11	-74	-514	1.118	63
-12	-73	-513	1.122	64
-9	-73	-514	1.120	65
-12	-76	-513	1.122	66
-11	-77	-514	1.123	67
-11	-78	-513	1.123	68
-10	-79	-512	1.125	69
-8	-79	-513	1.125	70
-11	-79	-513	1.126	71
-11	-80	-513	1.126	72
-12	-81	-511	1.127	73
-10	-79	-513	1.127	74
-12	-78	-513	1.127	75
-11	-79	-512	1.128	76
-10	-80	-513	1.128	77
-8	-81	-514	1.129	78
-11	-83	-512	1.129	79
-13	-82	-512	1.127	80
-11	-82	-513	1.128	81
-11	-84	-511	1.129	82
-10	-83	-513	1.129	83
-11	-82	-514	1.127	84
-15	-83	-512	1.127	85
-11	-83	-512	1.126	86
-12	-84	-512	1.127	87
-10	-84	-513	1.127	88
-11	-84	-513	1.126	89
-11	-84	-513	1.124	90
-12	-84	-512	1.124	91
-12	-84	-512	1.125	92
-11	-83	-512	1.126	93
-11	-81	-513	1.126	94
-11	-82	-513	1.125	95
-11	-82	-513	1.125	96
-11	-83	-512	1.124	97
-10	-81	-514	1.126	98
-10	-83	-513	1.125	99
-10	-83	-513	1.127	100
-10	-82	-513	1.127	101
-8	-82	-513	1.127	102
-12	-81	-512	1.127	103
-12	-80	-513	1.127	104
-11	-81	-513	1.127	105
-11	-80	-513	1.127	106
-12	-80	-512	1.127	107
-11	-80	-513	1.129	108
-12	-82	-512	1.129	109
-10	-82	-513	1.129	110
-11	-82	-513	1.128	111
-12	-82	-513	1.128	112
-9	-81	-514	1.130	113
-12	-82	-512	1.130	114
-12	-83	-513	1.130	115
-10	-83	-513	1.129	116
-12	-82	-513	1.127	117
-9	-82	-513	1.127	118
-12	-81	-512	1.127	119
-12	-83	-512	1.128	120
-12	-84	-511	1.127	121
-8	-83	-513	1.125	122
-12	-83	-512	1.126	123
-9	-83	-513	1.125	124
-12	-83	-512	1.124	125
-12	-84	-512	1.123	126
-13	-85	-512	1.123	127
-11	-85	-512	1.123	128
-8	-84	-513	1.123	129
-12	-83	-512	1.120	130
-12	-84	-512	1.120	131
-10	-82	-513	1.119	132
-9	-82	-514	1.119	133
-10	-84	-512	1.117	134
-13	-82	-513	1.117	135
-10	-83	-512	1.115	136
-11	-83	-512	1.117	137
-12	-84	-512	1.116	138
-11	-85	-512	1.115	139
-10	-84	-513	1.115	140
-12	-85	-512	1.115	141
-10	-82	-513	1.112	142
-12	-83	-512	1.113	143
-10	-83	-513	1.113	144
-12	-83	-513	1.112	145
-8	-82	-514	1.110	146
-11	-82	-513	1.111	147
-15	-81	-512	1.110	148
-12	-82	-513	1.110	149
-11	-83	-512	1.109	150
-11	-83	-513	1.107	151
-13	-84	-511	1.106	152
-10	-82	-513	1.107	153
-13	-83	-512	1.104	154
-12	-83	-512	1.106	155
-14	-84	-514	1.105	156
-13	-85	-512	1.106	157
-9	-85	-513	1.104	158
-11	-85	-512	1.103	159
-11	-84	-513	1.104	160
-11	-83	-513	1.103	161
-12	-84	-513	1.103	162
-12	-84	-512	1.102	163
-12	-86	-511	1.102	164
-11	-85	-513	1.099	165
-10	-86	-513	1.100	166
-12	-86	-513	1.099	167
-13	-86	-512	1.100	168
-11	-84	-513	1.099	169
-10	-85	-513	1.099	170
-12	-84	-512	1.098	171
-12	-82	-512	1.098	172
-11	-83	-513	1.098	173
-13	-84	-512	1.097	174
-13	-82	-513	1.098	175
-13	-82	-513	1.097	176
-12	-83	-513	1.097	177
-12	-83	-513	1.097	178
-9	-83	-513	1.097	179
-10	-84	-511	1.098	180
-11	-83	-513	1.098	181
-12	-82	-512	1.099	182
-13	-82	-512	1.098	183
-12	-82	-512	1.099	184
-11	-83	-513	1.101	185
-12	-81	-513	1.100	186
-11	-82	-512	1.100	187
-11	-83	-512	1.101	188
-9	-82	-513	1.102	189
-10	-81	-513	1.102	190
-11	-80	-513	1.102	191
-10	-80	-514	1.102	192
-11	-83	-511	1.102	193
-9	-81	-513	1.103	194
-10	-81	-513	1.104	195
-10	-80	-514	1.104	196
-10	-80	-513	1.105	197
-10	-80	-512	1.104	198
-10	-80	-513	1.105	199
-12	-80	-513	1.105	200
-11	-79	-513	1.106	201
-11	-79	-512	1.107	202
-9	-78	-513	1.109	203
-11	-77	-514	1.107	204
-12	-79	-513	1.110	205
-11	-80	-511	1.110	206
-11	-77	-513	1.112	207
-10	-75	-514	1.110	208
-9	-80	-512	1.112	209
-9	-78	-513	1.115	210
-10	-78	-512	1.115	211
-9	-77	-514	1.116	212
-10	-77	-513	1.115	213
-10	-80	-511	1.117	214
-10	-80	-512	1.119	215
-9	-80	-514	1.120	216
-9	-80	-513	1.119	217
-10	-77	-514	1.119	218
-9	-79	-513	1.119	219
-9	-79	-513	1.121	220
-9	-79	-513	1.123	221
-9	-82	-511	1.123	222
-9	-80	-513	1.123	223
-9	-80	-513	1.123	224
-10	-80	-513	1.124	225
-9	-80	-513	1.123	226
-10	-80	-513	1.125	227
-10	-80	-512	1.126	228
-9	-78	-512	1.126	229
-9	-79	-512	1.125	230
-9	-78	-513	1.126	231
-10	-77	-513	1.127	232
-9	-78	-513	1.127	233
-10	-78	-512	1.128	234
-10	-78	-513	1.127	235
-10	-79	-512	1.127	236
-9	-79	-512	1.128	237
-9	-78	-513	1.129	238
-7	-79	-513	1.129	239
-10	-76	-515	1.128	240
-11	-78	-513	1.129	241
-11	-77	-511	1.131	242
-6	-77	-512	1.131	243
-12	-78	-511	1.130	244
-11	-77	-513	1.130	245
-10	-77	-513	1.131	246
-11	-79	-513	1.131	247
-10	-79	-512	1.132	248
-9	-76	-513	1.132	249
-9	-75	-514	1.132	250
-10	-76	-513	1.132	251
-10	-76	-512	1.133	252
-9	-75	-514	1.133	253
-10	-74	-513	1.133	254
-10	-75	-513	1.135	255
-11	-76	-512	1.135	256
-10	-76	-513	1.135	257
-9	-76	-513	1.137	258
-8	-75	-514	1.135	259
-9	-76	-513	1.135	260
-9	-76	-512	1.138	261
-9	-74	-515	1.138	262
-10	-76	-512	1.136	263
-9	-75	-513	1.139	264
-11	-77	-512	1.138	265
-10	-77	-513	1.139	266
-10	-77	-513	1.139	267
-10	-77	-513	1.140	268
-10	-77	-513	1.141	269
-8	-77	-514	1.140	270
-9	-77	-513	1.142	271
-9	-76	-514	1.141	272
-9	-76	-514	1.141	273
-7	-79	-513	1.142	274
-9	-79	-513	1.142	275
-10	-81	-511	1.141	276
-9	-82	-512	1.143	277
-11	-82	-512	1.143	278
-11	-82	-513	1.141	279
-11	-81	-512	1.143	280
-11	-81	-513	1.142	281
-10	-81	-513	1.142	282
-10	-82	-512	1.143	283
-10	-81	-513	1.142	284
-10	-81	-512	1.143	285
-9	-80	-513	1.144	286
-10	-82	-513	1.144	287
-10	-82	-513	1.144	288
-10	-82	-513	1.144	289
-9	-83	-513	1.144	290
-10	-84	-513	1.144	291
-10	-84	-513	1.145	292
-10	-84	-511	1.144	293
-9	-81	-513	1.144	294
-10	-81	-513	1.144	295
-10	-81	-513	1.143	296
-11	-82	-512	1.144	297
-12	-84	-511	1.143	298
-10	-84	-513	1.143	299
-12	-83	-514	1.142	300
-11	-86	-511	1.143	301
-10	-84	-512	1.142	302
-9	-82	-514	1.142	303
-10	-83	-513	1.141	304
-11	-83	-513	1.141	305
-10	-84	-513	1.142	306
-8	-89	-511	1.142	307
-8	-86	-513	1.141	308
-10	-88	-512	1.142	309
-10	-84	-514	1.140	310
-10	-84	-513	1.141	311
-11	-84	-513	1.141	312
-9	-86	-513	1.140	313
-8	-88	-513	1.139	314
-8	-85	-513	1.141	315
-10	-84	-513	1.139	316
-12	-84	-512	1.138	317
-11	-85	-513	1.138	318
-10	-84	-513	1.141	319
-10	-86	-511	1.136	320
-9	-84	-513	1.136	321
-10	-85	-512	1.137	322
-10	-85	-511	1.137	323
-10	-85	-512	1.135	324
-10	-84	-511	1.136	325
-9	-82	-513	1.136	326
-9	-80	-513	1.135	327
-9	-80	-511	1.135	328
-8	-78	-512	1.135	329
-7	-77	-514	1.134	330
-9	-76	-513	1.132	331
-6	-77	-514	1.131	332
-8	-76	-513	1.132	333
-8	-72	-515	1.134	334
-8	-71	-515	1.136	335
-8	-72	-513	1.135	336
-8	-73	-513	1.135	337
